time,m_per_pixel,g_center,r_center,rect_points,angle
0.016666666666666666,0.0009630991149498877,,,560:267:545:47:851:26:866:246,
0.03333333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.05,0.0009630991149498877,,,561:267:545:48:851:27:866:246,
0.06666666666666667,0.0009637706393254597,,,560:267:545:48:851:27:866:246,
0.08333333333333333,0.0009644421637010317,,,560:267:545:48:851:27:866:246,
0.1,0.0009637706393254597,,,560:267:545:47:851:27:866:246,
0.11666666666666667,0.0009644421637010317,,,560:267:545:48:851:27:866:246,
0.13333333333333333,0.0009644421637010317,,,560:265:546:46:851:27:865:246,
0.15,0.0009644421637010317,,,560:267:545:48:851:27:866:246,
0.16666666666666666,0.0009644421637010317,,,560:267:545:48:851:27:866:246,
0.18333333333333332,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
0.2,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
0.21666666666666667,0.0009644421637010317,,,560:267:545:48:851:27:866:246,
0.23333333333333334,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
0.25,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
0.26666666666666666,0.0009637706393254597,,,560:267:545:47:851:27:866:246,
0.2833333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.3,0.0009630991149498877,,,560:266:545:47:851:27:866:246,
0.31666666666666665,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.3333333333333333,0.0009630991149498877,,,560:267:546:47:851:27:866:246,
0.35,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.36666666666666664,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.38333333333333336,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.4,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.4166666666666667,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.43333333333333335,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.45,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.4666666666666667,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
0.48333333333333334,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.5,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.5166666666666667,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.5333333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.55,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.5666666666666667,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.5833333333333334,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.6,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.6166666666666667,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.6333333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.65,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.6666666666666666,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.6833333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.7,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.7166666666666667,0.0009630991149498877,,,560:267:545:47:851:27:865:246,
0.7333333333333333,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
0.75,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.7666666666666667,0.0009630991149498877,,,561:267:545:48:850:26:866:245,
0.7833333333333333,0.0009630991149498877,,,560:266:545:48:851:27:866:245,
0.8,0.0009630991149498877,,,560:266:546:47:851:28:865:247,
0.8166666666666667,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.8333333333333334,0.0009630991149498877,,,560:267:545:47:851:26:866:246,
0.85,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.8666666666666667,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.8833333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.9,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
0.9166666666666666,0.0009630991149498877,,,560:267:545:47:851:26:866:246,
0.9333333333333333,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
0.95,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
0.9666666666666667,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
0.9833333333333333,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.0,0.0009630991149498877,,,560:267:545:48:851:27:865:246,
1.0166666666666666,0.0009630991149498877,,,560:267:545:47:851:27:865:246,
1.0333333333333334,0.0009630991149498877,,,560:267:545:48:851:27:865:246,
1.05,0.0009630991149498877,,,560:267:545:47:851:27:865:246,
1.0666666666666667,0.0009630991149498877,,,560:267:545:47:851:27:865:246,
1.0833333333333333,0.0009630991149498877,,,560:267:545:47:851:27:865:246,
1.1,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.1166666666666667,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.1333333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.15,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.1666666666666667,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.1833333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.2,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.2166666666666666,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.2333333333333334,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.25,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.2666666666666666,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.2833333333333334,0.0009630991149498877,,,560:267:546:48:851:27:866:246,
1.3,0.0009630991149498877,,,560:267:546:48:851:27:866:246,
1.3166666666666667,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.3333333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.35,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.3666666666666667,0.0009630991149498877,,,560:267:545:47:851:26:866:246,
1.3833333333333333,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.4,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.4166666666666667,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.4333333333333333,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.45,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.4666666666666666,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.4833333333333334,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.5,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.5166666666666666,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.5333333333333334,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.55,0.0009630991149498877,,,560:267:545:47:851:27:866:246,
1.5666666666666667,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.5833333333333333,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.6,0.0009630991149498877,,,560:267:545:48:851:27:866:246,
1.6166666666666667,0.0009630991149498877,,,560:267:545:48:851:27:865:246,
1.6333333333333333,0.0009637706393254597,,,560:267:545:48:851:27:866:246,
1.65,0.0009644421637010317,,,560:267:545:48:851:27:866:246,
1.6666666666666667,0.0009644421637010317,,,560:267:545:48:851:27:866:246,
1.6833333333333333,0.0009644421637010317,,,560:266:546:47:851:27:866:246,
1.7,0.0009644421637010317,,,560:267:545:47:851:27:865:246,
1.7166666666666666,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
1.7333333333333334,0.0009644421637010317,,,560:267:546:48:851:27:866:246,
1.75,0.0009644421637010317,,,560:266:545:47:851:27:866:246,
1.7666666666666666,0.0009644421637010317,,,560:266:545:47:851:27:866:246,
1.7833333333333334,0.0009644421637010317,,,560:267:546:47:851:27:866:246,
1.8,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
1.8166666666666667,0.0009644421637010317,,,560:267:545:48:851:27:866:246,
1.8333333333333333,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
1.85,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
1.8666666666666667,0.0009644421637010317,,,560:268:545:49:851:27:867:246,
1.8833333333333333,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
1.9,0.0009644421637010317,,,560:266:545:47:851:27:866:246,
1.9166666666666667,0.0009644421637010317,,,560:267:545:47:851:27:866:246,
1.9333333333333333,0.0009640223433986767,,,560:267:545:47:851:27:866:246,
1.95,0.0009640223433986767,,,560:267:545:47:851:27:866:246,
1.9666666666666666,0.0009640223433986767,,,560:267:546:48:851:27:866:246,
1.9833333333333334,0.0009640223433986767,,,561:267:545:48:851:27:866:246,
2.0,0.0009640223433986767,,,561:266:547:46:851:27:865:247,
2.0166666666666666,0.0009640223433986767,,,807:249:807:28:860:28:860:249,
2.033333333333333,0.0009640223433986767,,,996:736:993:736:993:734:996:734,
2.05,0.0009640223433986767,,,992:736:992:732:1000:732:1000:736,
2.066666666666667,0.0009640223433986767,,,992:736:992:732:1000:732:1000:736,
2.0833333333333335,0.0009640223433986767,,,978:738:978:729:1010:729:1010:738,
2.1,0.0009644421637010317,,,1013:740:976:736:977:726:1014:730,
2.1166666666666667,0.0009644421637010317,,,975:739:975:728:1015:728:1015:739,
2.1333333333333333,0.0009644421637010317,,,915:736:878:733:879:726:916:729,
2.15,0.0009644421637010317,,,915:735:876:733:877:726:916:728,
2.1666666666666665,0.0009644421637010317,,,915:735:880:731:881:724:916:728,
2.183333333333333,0.0009644421637010317,,,897:734:897:729:912:729:912:734,
2.2,0.0009644421637010317,,,915:733:910:733:910:730:915:730,
2.216666666666667,0.0009644421637010317,,,,
2.2333333333333334,0.0009644421637010317,,,,
2.25,0.0009644421637010317,,,,
2.2666666666666666,0.0009644421637010317,,,,
2.283333333333333,0.0009644421637010317,,,,
2.3,0.0009644421637010317,,,,
2.316666666666667,0.0009644421637010317,,,,
2.3333333333333335,0.0009644421637010317,,,,
2.35,0.0009644421637010317,,,,
2.3666666666666667,0.0009644421637010317,,,,
2.3833333333333333,0.0009644421637010317,,,,
2.4,0.0009644421637010317,,,,
2.4166666666666665,0.0009644421637010317,,,,
2.433333333333333,0.0009644421637010317,,,,
2.45,0.0009644421637010317,,,,
2.466666666666667,0.0009644421637010317,,,,
2.4833333333333334,0.0009644421637010317,,,,
2.5,0.0009644421637010317,,,,
2.5166666666666666,0.0009644421637010317,,,,
2.533333333333333,0.0009644421637010317,,,,
2.55,0.0009644421637010317,,,,
2.566666666666667,0.0009644421637010317,,,,
2.5833333333333335,0.0009644421637010317,,,,
2.6,0.0009644421637010317,,,,
2.6166666666666667,0.0009644421637010317,,,,
2.6333333333333333,0.0009644421637010317,,,,
2.65,0.0009644421637010317,,,,
2.6666666666666665,0.0009644421637010317,,,,
2.683333333333333,0.0009644421637010317,,,,
2.7,0.0009644421637010317,,,,
2.716666666666667,0.0009644421637010317,,,,
2.7333333333333334,0.0009644421637010317,,,,
2.75,0.0009644421637010317,,,,
2.7666666666666666,0.0009644421637010317,,,,
2.783333333333333,0.0009644421637010317,,,,
2.8,0.0009644421637010317,,,,
2.816666666666667,0.0009644421637010317,,,,
2.8333333333333335,0.0009644421637010317,,,,
2.85,0.0009644421637010317,,,,
2.8666666666666667,0.0009644421637010317,,,,
2.8833333333333333,0.0009644421637010317,,,,
2.9,0.0009644421637010317,,,,
2.9166666666666665,0.0009644421637010317,,,,
2.933333333333333,0.0009644421637010317,,,,
2.95,0.0009644421637010317,,,,
2.966666666666667,0.0009644421637010317,,,,
2.9833333333333334,0.0009644421637010317,,,,
3.0,0.0009644421637010317,,,,
3.0166666666666666,0.0009644421637010317,,,,
3.033333333333333,0.0009644421637010317,,,,
3.05,0.0009644421637010317,,,,
3.066666666666667,0.0009644421637010317,,,,
3.0833333333333335,0.0009644421637010317,,,,
3.1,0.0009644421637010317,,,,
3.1166666666666667,0.0009644421637010317,,,,
3.1333333333333333,0.0009644421637010317,,,,
3.15,0.0009644421637010317,,,,
3.1666666666666665,0.0009644421637010317,,,,
3.183333333333333,0.0009644421637010317,,,,
3.2,0.0009644421637010317,,,,
3.216666666666667,0.0009644421637010317,,,,
3.2333333333333334,0.0009644421637010317,,,,
3.25,0.0009644421637010317,,,,
3.2666666666666666,0.0009644421637010317,,,,
3.283333333333333,0.0009644421637010317,,,,
3.3,0.0009644421637010317,,,,
3.316666666666667,0.0009644421637010317,,,,
3.3333333333333335,0.0009644421637010317,,,,
3.35,0.0009644421637010317,,,,
3.3666666666666667,0.0009644421637010317,,,,
3.3833333333333333,0.0009644421637010317,,,,
3.4,0.0009644421637010317,,,,
3.4166666666666665,0.0009644421637010317,,,,
3.433333333333333,0.0009644421637010317,,,,
3.45,0.0009644421637010317,,,,
3.466666666666667,0.0009644421637010317,,,,
3.4833333333333334,0.0009644421637010317,,,,
3.5,0.0009644421637010317,,,,
3.5166666666666666,0.0009644421637010317,,,,
3.533333333333333,0.0009644421637010317,,,,
3.55,0.0009644421637010317,,,,
3.566666666666667,0.0009644421637010317,,,,
3.5833333333333335,0.0009644421637010317,,,,
3.6,0.0009644421637010317,,,,
3.6166666666666667,0.0009644421637010317,,,,
3.6333333333333333,0.0009644421637010317,,,,
3.65,0.0009644421637010317,,,,
3.6666666666666665,0.0009644421637010317,,,,
3.683333333333333,0.0009644421637010317,,,,
3.7,0.0009644421637010317,,,,
3.716666666666667,0.0009644421637010317,,,,
3.7333333333333334,0.0009644421637010317,,,,
3.75,0.0009644421637010317,,,,
3.7666666666666666,0.0009644421637010317,,,,
3.783333333333333,0.0009644421637010317,,,,
3.8,0.0009644421637010317,,,,
3.816666666666667,0.0009644421637010317,,,,
3.8333333333333335,0.0009644421637010317,,,,
3.85,0.0009644421637010317,,,,
3.8666666666666667,0.0009644421637010317,,,,
3.8833333333333333,0.0009644421637010317,,,,
3.9,0.0009644421637010317,,,,
3.9166666666666665,0.0009644421637010317,,,776:732:776:729:790:729:790:732,
3.933333333333333,0.0009644421637010317,,,558:725:558:718:595:718:595:725,
3.95,0.0009644421637010317,,,594:725:557:725:557:718:594:718,
3.966666666666667,0.0009644421637010317,1159:521,1119:436,586:725:562:723:563:717:587:719,25.20112364547507
3.9833333333333334,0.0009644421637010317,1158:521,1118:436,564:271:561:244:859:216:862:243,25.20112364547507
4.0,0.0009644421637010317,1158:520,1117:437,561:265:550:100:854:80:865:244,26.288262124900232
4.016666666666667,0.0009644421637010317,1158:520,1117:437,561:265:546:45:852:24:867:244,26.288262124900232
4.033333333333333,0.0009644421637010317,1157:520,1117:437,560:265:546:45:852:25:867:244,25.7307056015312
4.05,0.0009644421637010317,1157:521,1117:437,561:266:545:47:852:25:868:244,25.463345061871614
4.066666666666666,0.0009644421637010317,1156:521,1117:437,560:265:546:46:851:26:866:245,24.904768808095188
4.083333333333333,0.0009644421637010317,1156:521,1117:437,560:265:546:46:851:26:866:245,24.904768808095188
4.1,0.0009644421637010317,1155:521,1116:437,560:267:545:47:851:26:866:246,24.904768808095188
4.116666666666666,0.0009644421637010317,1155:521,1116:437,560:267:546:47:851:27:866:246,24.904768808095188
4.133333333333334,0.0009644421637010317,1155:521,1115:437,560:266:545:47:851:27:866:246,25.463345061871614
4.15,0.0009644421637010317,1154:521,1115:437,560:266:545:47:851:27:866:246,24.904768808095188
4.166666666666667,0.0009644421637010317,1154:521,1115:438,560:266:545:47:851:27:866:246,25.167870149781614
4.183333333333334,0.0009644421637010317,1154:521,1115:438,560:267:545:47:851:27:866:246,25.167870149781614
4.2,0.0009644421637010317,1154:521,1115:438,560:267:545:47:851:27:866:246,25.167870149781614
4.216666666666667,0.0009644421637010317,1154:520,1115:437,560:266:545:47:851:27:866:246,25.167870149781614
4.233333333333333,0.0009644421637010317,1154:521,1115:438,560:266:546:47:851:27:866:246,25.167870149781614
4.25,0.0009648562855832249,1154:520,1114:437,560:266:546:47:851:27:865:246,25.7307056015312
4.266666666666667,0.0009652704074654179,1154:520,1114:437,560:266:546:47:851:27:865:246,25.7307056015312
4.283333333333333,0.0009652704074654179,1155:520,1114:437,560:266:546:47:851:27:865:246,26.288262124900232
4.3,0.0009652704074654179,1155:520,1114:437,560:267:546:48:851:27:866:246,26.288262124900232
4.316666666666666,0.0009652704074654179,1155:519,1114:437,560:267:546:48:851:27:865:246,26.56505117707799
4.333333333333333,0.0009652704074654179,1154:519,1114:436,560:267:546:48:851:27:866:246,25.7307056015312
4.35,0.0009652704074654179,1154:519,1114:436,560:267:545:48:851:27:866:246,25.7307056015312
4.366666666666666,0.0009652704074654179,1154:519,1115:435,561:268:545:49:851:27:866:246,24.904768808095188
4.383333333333334,0.0009652704074654179,1154:519,1115:435,560:267:546:47:851:27:866:246,24.904768808095188
4.4,0.0009652704074654179,1154:519,1116:434,561:268:545:49:851:27:866:246,24.087452308632294
4.416666666666667,0.0009652704074654179,1154:519,1116:434,560:267:546:47:851:27:866:246,24.087452308632294
4.433333333333334,0.0009652704074654179,1154:520,1115:435,560:266:546:47:851:27:866:246,24.64677085193117
4.45,0.0009652704074654179,1154:520,1114:435,561:268:545:49:851:27:867:246,25.20112364547507
4.466666666666667,0.0009652704074654179,1154:520,1114:435,561:268:545:49:851:27:867:246,25.20112364547507
4.483333333333333,0.0009652704074654179,1154:520,1114:434,561:268:545:49:851:27:867:246,24.94390526342458
4.5,0.0009652704074654179,1155:521,1113:434,561:268:545:49:851:27:867:246,25.769327624338715
4.516666666666667,0.0009652704074654179,1155:520,1114:434,561:268:545:49:851:27:867:246,25.489200556286722
4.533333333333333,0.0009652704074654179,,,561:268:545:49:851:27:867:246,
4.55,0.0009652704074654179,,,560:268:545:49:851:27:867:246,
4.566666666666666,0.0009652704074654179,,,560:268:545:48:851:27:866:247,
4.583333333333333,0.0009652704074654179,,,560:268:545:48:851:27:866:247,
4.6,0.0009652704074654179,,,560:268:545:49:851:27:867:246,
4.616666666666666,0.0009652704074654179,1153:518,1114:432,560:268:545:49:851:27:867:246,24.39373938616317
4.633333333333334,0.0009652704074654179,,,560:268:545:48:851:27:866:247,
4.65,0.0009652704074654179,,,560:268:545:49:851:27:867:246,
4.666666666666667,0.0009652704074654179,,,560:268:545:49:851:27:867:246,
4.683333333333334,0.0009652704074654179,,,560:268:545:49:851:27:867:246,
4.7,0.0009652704074654179,,,560:268:545:48:851:27:866:247,
4.716666666666667,0.0009652704074654179,,,561:268:545:49:851:27:867:246,
4.733333333333333,0.0009652704074654179,,,560:268:545:49:851:27:866:247,
4.75,0.0009648562855832249,,,561:268:545:49:851:27:867:246,
4.766666666666667,0.0009648562855832249,,,560:267:546:48:851:27:866:246,
4.783333333333333,0.0009648562855832249,,,561:268:545:49:851:27:866:246,
4.8,0.0009648562855832249,1151:516,1117:432,561:268:545:49:851:27:866:246,22.03622694014545
4.816666666666666,0.0009648562855832249,1151:516,1116:432,561:268:545:49:851:27:866:246,22.619864948040426
4.833333333333333,0.0009644421637010317,1152:517,1116:433,561:268:545:49:851:28:866:247,23.19859051364819
4.85,0.0009644421637010317,1152:517,1116:433,561:268:545:49:851:27:866:247,23.19859051364819
4.866666666666666,0.0009644421637010317,1152:517,1116:434,561:268:545:49:851:27:866:247,23.448062577957817
4.883333333333334,0.0009644421637010317,1152:517,1116:434,561:268:545:49:851:28:866:247,23.448062577957817
4.9,0.0009644421637010317,1152:518,1116:434,561:268:545:49:851:27:866:247,23.19859051364819
4.916666666666667,0.0009644421637010317,1152:518,1116:434,561:268:545:49:851:27:866:247,23.19859051364819
4.933333333333334,0.0009644421637010317,1152:518,1116:435,561:268:545:49:851:27:866:247,23.448062577957817
4.95,0.0009644421637010317,1152:518,1116:435,561:268:545:49:851:27:866:247,23.448062577957817
4.966666666666667,0.0009644421637010317,1152:519,1116:435,561:268:545:49:851:27:866:247,23.19859051364819
4.983333333333333,0.0009644421637010317,1152:519,1116:434,561:268:545:49:851:27:866:246,22.95408653762848
5.0,0.0009644421637010317,1152:519,1116:434,561:268:545:49:851:28:866:246,22.95408653762848
5.016666666666667,0.0009644421637010317,,,561:268:545:49:851:27:866:246,
5.033333333333333,0.0009644421637010317,,,561:268:545:49:851:28:866:247,
5.05,0.0009644421637010317,,,561:268:546:49:851:28:866:247,
5.066666666666666,0.0009644421637010317,,,560:268:545:49:850:28:865:247,
5.083333333333333,0.0009644421637010317,,,561:268:545:49:851:28:866:247,
5.1,0.0009644421637010317,,,561:268:545:49:850:28:866:247,
5.116666666666666,0.0009644421637010317,,,560:268:545:48:850:28:865:247,
5.133333333333334,0.0009644421637010317,,,560:268:545:49:850:28:865:247,
5.15,0.0009644421637010317,,,560:268:545:49:850:28:866:247,
5.166666666666667,0.0009644421637010317,,,560:268:545:49:851:28:866:247,
5.183333333333334,0.0009644421637010317,,,560:268:545:48:851:28:866:247,
5.2,0.0009644421637010317,,,560:268:546:48:851:28:866:247,
5.216666666666667,0.0009644421637010317,,,561:268:545:49:851:28:866:247,
5.233333333333333,0.0009644421637010317,,,561:269:545:50:851:28:866:247,
5.25,0.0009644421637010317,,,561:268:545:48:850:27:865:247,
5.266666666666667,0.0009644421637010317,,,561:268:545:49:850:28:865:247,
5.283333333333333,0.0009644421637010317,,,561:268:545:49:851:28:866:247,
5.3,0.0009644421637010317,,,560:268:546:48:850:28:865:247,
5.316666666666666,0.0009644421637010317,,,561:268:545:49:850:28:865:247,
5.333333333333333,0.0009644421637010317,,,561:268:546:49:850:28:865:247,
5.35,0.0009644421637010317,,,560:268:545:49:851:28:866:247,
5.366666666666666,0.0009644421637010317,,,561:268:545:49:850:28:866:247,
5.383333333333334,0.0009644421637010317,,,561:268:545:49:851:27:866:247,
5.4,0.0009644421637010317,,,560:268:545:49:850:28:866:247,
5.416666666666667,0.0009644421637010317,,,560:268:545:49:851:27:866:247,
5.433333333333334,0.0009644421637010317,,,561:268:545:49:850:28:866:247,
5.45,0.0009644421637010317,,,561:268:545:49:850:27:866:247,
5.466666666666667,0.0009644421637010317,,,561:268:545:49:850:27:866:246,
